student_id_new,acct_id_new,person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id,gender,city,state,zip,ethnicity
8058,13617,24903,13,23,9,9.0,N,N,,16,0,,0,12,M,Boone,NC,28607,1
8059,3622,21552,22,9,5,7.0,N,N,3.63043,2,2,3.76364,0,12,M,Ellenboro,NC,28040,0
8060,10062,20404,23,17,9,11.0,N,N,0.0,0,0,,0,12,M,Mooresboro,NC,28114,1
8061,14698,10224,22,9,5,8.0,N,N,1.48667,3,3,1.13529,8,12,F,Rutherfordton,NC,28139,0
8062,16447,26614,8,1,2,6.0,N,Y,3.77857,0,1,3.65,0,11,F,State Road ,NC,28676,0
8063,1296,9902,14,8,9,8.0,N,N,3.45,18,19,3.10833,1,11,M,Sparta,NC,28675,1
8064,10396,19407,43,13,5,7.0,N,N,4.0,0,0,4.0,0,11,F,Robbinsville,NC,28771,0
8065,9343,1800,30,2,5,6.0,N,N,2.87391,9,0,3.175,0,12,M,Grassy Creek,NC,28631,0
8066,339,6366,8,1,4,6.0,N,Y,3.33333,1,1,3.33333,0,12,M,Roaring River,NC,28669,0
8067,745,11804,58,7,5,7.0,N,N,1.59259,23,9,1.02143,9,12,F,Warne,NC,28909,0
8068,14023,18667,18,1,5,6.0,N,N,1.375,1,5,1.375,4,12,M,Millers Creek,NC,28651,0
8069,13402,19447,74,3,5,6.0,N,N,2.98,1,13,2.34286,0,12,M,Whittier,NC,28789,0
8070,1061,3847,46,14,5,8.0,N,N,1.755,7,1,0.97778,5,11,F,North Wilkesboro,NC,28659,0
8071,486,27088,17,19,5,7.0,N,Y,2.94,6,0,2.88333,0,11,M,Hot Springs,NC,28743,0
8072,3500,18748,23,17,2,12.0,N,N,0.0,1,0,,0,12,F,Mooresboro,NC,28114,0
8073,591,25415,46,14,5,8.0,N,N,3.49643,1,6,3.05833,0,11,M,Traphill,NC,28685,2
8074,2247,7258,8,1,5,6.0,N,N,3.61667,1,1,3.61667,0,12,F,Hamptonville,NC,27020,0
8075,4132,24164,15,1,9,7.0,N,N,3.45357,3,3,2.975,0,11,F,North Wilkesboro,NC,28659,1
8076,7524,26794,15,1,5,6.0,N,N,3.18214,4,0,2.53333,1,11,M,Hays,NC,28635,0
8077,17335,29328,28,14,5,8.0,N,N,4.0,0,50,4.0,0,11,M,North Wilkesboro,NC,28659,2
8078,12249,19586,17,19,5,7.0,N,N,3.16,0,0,3.03889,0,11,M,Marshall,NC,28753,0
8079,9007,9818,18,1,5,8.0,N,Y,3.5,8,3,3.5,0,12,F,Wilkesboro,NC,28697,0
8080,16025,28732,15,1,5,6.0,N,Y,2.49286,7,6,1.4,4,11,M,Hays,NC,28635,0
8081,4593,18574,18,1,5,7.0,N,N,2.93333,4,3,2.93333,1,12,M,Wilkesboro,NC,28697,0
8082,6615,18394,67,2,5,7.0,N,Y,3.76429,12,1,3.74444,0,12,M,Lansing,NC,28643,0
8083,7185,12682,74,3,5,7.0,N,N,3.64667,0,7,3.28571,0,12,M,Bryson City,NC,28713,0
8084,6589,23164,49,10,5,6.0,N,N,3.82143,1,1,3.84615,0,12,M,Valdese,NC,28690,0
8085,7029,29305,17,19,5,6.0,N,N,3.88,0,0,3.81667,0,11,M,Marshall,NC,28753,0
8086,2116,28897,22,9,5,6.0,N,N,3.75,0,0,3.75,0,11,F,Ellenboro,NC,28040,0
8087,344,7356,12,17,5,10.0,N,N,0.0,1,0,,0,12,M,Ellenboro,NC,28040,0
8088,16731,27366,52,17,4,7.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
8089,8184,27146,67,2,5,8.0,N,N,2.81875,15,9,2.82727,0,12,M,Lansing,NC,28643,0
8090,4021,28526,33,22,4,7.0,N,N,2.5,0,0,2.5,0,12,M,Zionville,NC,28698,0
8091,15171,738,36,10,2,7.0,N,Y,2.6,10,0,2.22222,0,11,F,Morganton,NC,28655,0
8092,3895,29193,53,9,9,7.0,N,N,2.576,4,4,1.61667,3,12,M,Forest City,NC,28043,1
8093,14972,27897,51,10,5,6.0,N,N,3.95833,1,1,3.91667,0,12,F,Connelly Springs,NC,28612,0
8094,3939,14995,74,3,5,7.0,N,N,3.81333,0,5,3.65,0,12,M,Bryson City,NC,28713,0
8095,1902,16243,46,14,5,8.0,N,Y,3.94286,0,3,3.95,0,11,F,North Wilkesboro,NC,28659,2
8096,4222,28259,7,9,5,7.0,N,N,1.0,4,11,0.35833,13,12,M,Rutherfordton,NC,28139,0
8097,13082,22066,55,10,5,8.0,N,N,3.68,5,1,3.66667,0,12,M,Morganton,NC,28655,0
8098,9919,20317,11,1,5,8.0,N,N,,0,4,,0,12,F,Wilkesboro,NC,28697,0
8099,17318,15007,10,17,5,6.0,N,N,0.0,0,4,,0,12,M,Spindale,NC,28160,0
8100,16124,17498,11,1,5,6.0,N,N,3.70714,1,7,3.625,0,11,F,Wilkesboro,NC,28697,0
8101,1959,3858,35,17,5,12.0,N,N,0.0,5,1,,0,12,F,Rutherfordton,NC,28139,0
8102,938,29445,40,21,2,9.0,N,N,2.64167,16,31,2.25,2,12,F,Morganton,NC,28655,0
8103,12011,19108,49,10,4,6.0,N,N,3.53571,0,0,3.23077,0,11,F,Morganton,NC,28655,0
8104,4198,27896,51,10,5,6.0,N,N,3.79167,5,0,3.83333,0,11,F,Hickory,NC,28601,0
8105,8848,21495,16,10,5,7.0,N,N,3.2973,1,6,3.5,0,12,F,Morganton,NC,28655,0
8106,2460,16155,46,14,5,8.0,N,N,2.14,4,2,1.26667,3,11,F,North Wilkesboro,NC,28659,0
8107,16150,29252,55,10,5,7.0,N,N,3.375,2,0,3.08333,0,11,M,Morganton,NC,28680,0
8108,1424,24870,40,21,9,9.0,N,N,3.625,9,8,3.4,0,12,M,Morganton,NC,28655,1
8109,10676,28782,65,5,5,7.0,N,N,3.85,6,1,3.81667,0,11,F,Glade Valley,NC,28627,0
8110,7695,112,51,10,5,6.0,N,N,3.125,3,10,2.66667,1,12,M,Connelly Springs,NC,28612,0
8111,8134,1510,10,17,2,6.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
8112,12077,14728,54,11,9,8.0,N,N,3.8375,1,6,3.80833,0,11,M,Robbinsville,NC,28771,1
8113,14710,17195,75,4,5,7.0,N,N,3.84167,4,1,3.84167,0,12,F,Micaville,NC,28755,0
8114,15216,27013,55,10,9,8.0,N,N,3.52,0,0,3.33333,0,12,F,Morganton,NC,28655,1
8115,12195,26412,68,14,7,9.0,N,N,3.5,20,35,3.5,0,12,F,North Wilkesboro,NC,28659,2
8116,10494,4397,45,14,7,9.0,N,N,1.375,32,27,1.375,3,12,F,North Wilkesboro,NC,28659,2
8117,7774,17894,23,17,5,10.0,N,N,0.0,4,0,,0,12,M,Forest City,NC,28043,0
8118,9379,12595,51,10,9,6.0,N,N,3.33333,0,0,3.0,0,11,M,Hickory,NC,28601,1
8119,8475,24715,58,7,5,7.0,N,N,4.0,11,7,4.0,0,11,F,Hayesville,NC,28904,0
8120,9772,6835,47,20,5,8.0,N,N,3.50417,0,1,3.33333,0,11,F,Bryson City,NC,28713,0
8121,2273,28565,57,21,5,8.0,N,N,2.29167,4,10,1.61538,3,11,F,Morganton,NC,28655,0
8122,8466,2630,35,17,5,11.0,N,N,0.0,0,3,,0,12,F,Spindale,NC,28160,0
8123,13585,10159,67,2,9,7.0,N,N,2.4875,0,3,2.42727,1,12,M,Jefferson,NC,28640,1
8124,10558,1247,36,10,9,7.0,N,Y,2.375,12,0,2.5,0,12,M,Morganton NC,,28680,1
8125,12589,19811,18,1,5,6.0,N,N,3.89643,1,1,3.80833,0,11,F,Roaring River,NC,28669,0
8126,4969,28323,18,1,5,6.0,N,N,3.66667,2,4,3.66667,0,12,F,Wilkesboro,NC,28697,0
8127,9317,28037,11,1,5,6.0,N,N,3.83333,0,6,3.83333,0,12,F,Wilkesboro,NC,28697,0
8128,8089,22953,36,10,4,7.0,N,N,2.33333,0,0,2.30769,0,11,F,Morganton,NC,28680,0
8129,9721,435,68,14,7,9.0,N,N,0.33333,153,80,0.33333,5,12,M,North Wilkesboro,NC,28659,2
8130,12829,22447,13,23,5,9.0,N,N,,8,28,,0,12,M,Blowing Rock,NC,28605,0
8131,13964,1521,74,3,5,6.0,N,N,3.94,0,9,3.925,0,12,M,Bryson City,NC,28713,0
8132,12670,15392,74,3,5,8.0,N,N,3.83889,0,1,3.71111,0,12,M,Bryson City,NC,28713,0
8133,12768,2442,38,13,5,6.0,N,N,2.51818,0,13,2.58333,3,12,F,Robbinsville,NC,28771,0
8134,459,6919,15,1,5,6.0,N,N,3.78333,6,0,3.78333,0,12,M,North Wilkesboro,NC,28659,0
8135,1516,15667,35,17,5,11.0,N,N,0.0,2,0,,0,12,F,Rutherfordton,NC,28139,0
8136,8433,14262,75,4,5,7.0,N,N,2.75,8,4,2.75,0,12,M,Spruce Pine,NC,28777,0
8137,4754,25507,45,14,7,9.0,N,N,3.0,19,5,3.0,0,12,F,North Wilkesboro,NC,28659,2
8138,14359,22886,39,21,5,8.0,N,Y,3.08333,0,0,3.0,0,11,F,Morganton,NC,28655,0
8139,4957,26770,18,1,5,7.0,N,N,3.66071,1,10,3.43333,0,11,M,Millers Creek,NC,28651,0
8140,10638,2646,13,23,5,9.0,N,N,,99,30,,0,12,F,Vilas,NC,28692,0
8141,13932,3117,12,17,5,12.0,N,N,0.0,0,2,,0,12,M,Ellenboro,NC,28040,0
8142,1051,21862,34,21,5,8.0,N,N,2.71875,0,0,2.0,3,11,M,Morganton,NC,28655,0
8143,5857,27904,18,1,5,7.0,N,Y,3.795,4,11,3.86667,0,11,M,Millers Creek,NC,28651,0
8144,453,4747,22,9,5,6.0,N,N,3.43913,11,4,2.93,0,12,M,Bostic,NC,28018,0
8145,13611,17595,8,1,5,8.0,N,Y,1.16667,1,0,1.16667,2,12,M,Roaring River,NC,28669,0
8146,14371,3220,47,20,5,8.0,N,N,3.975,0,9,3.97857,0,11,M,Bryson City,NC,28713,0
8147,8735,17453,35,17,5,12.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
8148,7439,9745,49,10,5,7.0,N,N,3.75,0,0,3.69231,0,11,F,Valdese,NC,28681,0
8149,3352,28198,17,19,5,6.0,N,N,3.83667,0,9,3.74444,0,11,F,Mars Hill,NC,28754,0
8150,11970,26472,27,22,5,7.0,N,N,3.8303,2,2,3.58333,0,11,F,Sugar Grove,NC,28679,0
8151,6813,22454,38,13,5,6.0,N,N,4.0,0,0,4.0,0,11,M,Robbinsville,NC,28771,0
8152,15572,18471,20,17,5,8.0,N,N,0.0,1,0,,0,12,F,Harris,NC,28074,0
8153,3974,24652,76,15,5,8.0,N,N,,1,9,,0,11,M,Lansing,NC,28643,0
8154,539,21968,35,17,5,11.0,N,N,0.0,0,1,,0,12,F,Rutherfordton,NC,28139,0
8155,230,18616,36,10,5,7.0,N,N,3.66667,2,3,3.5,0,12,F,Valdese ,NC,28690,0
8156,17019,7015,71,21,9,9.0,N,N,3.9625,3,0,3.9625,0,12,F,Morganton,NC,28655,1
8157,7550,14071,35,17,2,9.0,N,N,0.0,5,0,,0,12,F,Spindale,NC,28160,0
8158,2700,9150,67,2,5,7.0,N,N,3.83333,2,10,3.83333,0,11,F,Jefferson,NC,28640,0
8159,14699,10721,12,17,5,12.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
8160,4565,22398,64,22,5,6.0,N,Y,3.66571,0,6,3.21667,0,11,F,Todd,NC,28684,0
8161,8406,9493,33,22,5,6.0,N,N,3.51176,1,14,3.95714,0,12,F,Zionville,NC,28698,0
8162,168,22004,36,10,5,8.0,N,N,3.79167,1,2,3.66667,0,12,F,Morganton,NC,28655,0
8163,15027,25297,11,1,5,7.0,N,N,3.56071,1,0,3.25,0,11,F,Moravian Falls,NC,28654,0
8164,8323,13060,74,3,5,6.0,N,N,3.9625,0,0,3.9625,0,11,M,Bryson City,NC,28713,0
8165,7000,12277,38,13,5,6.0,N,N,3.54286,0,7,3.55833,0,12,M,Robbinsville,NC,28771,0
8166,2142,20034,74,3,7,7.0,N,N,4.0,0,0,4.0,0,11,M,Cherokee,NC,28719,0
8167,173,27873,12,17,5,9.0,N,N,0.0,0,5,,0,12,M,Bostic,NC,28018,0
8168,13712,27588,12,17,5,10.0,N,N,0.0,0,1,,0,12,F,Ellenboro,NC,28040,0
8169,14333,16839,74,3,5,7.0,N,N,2.775,4,1,2.775,0,11,M,Whittier,NC,28789,0
8170,5440,14993,58,7,5,6.0,N,N,3.40645,2,5,3.64,0,12,F,Hiawassee ,GA,30546,0
8171,16051,7589,13,23,5,9.0,N,N,,16,3,,0,12,M,Boone,NC,28607,0
8172,17082,12365,25,4,5,7.0,N,N,3.0375,5,0,3.0375,0,12,F,Burnsville,NC,28714,0
8173,288,27595,8,1,5,8.0,N,N,2.14444,0,9,2.14444,1,12,F,Roaring River,NC,28669,0
8174,15018,27721,22,9,5,7.0,N,N,2.38462,0,0,2.38462,2,11,M,Forest City,NC,28043,0
8175,4571,24468,58,7,5,6.0,N,N,3.30968,11,1,3.5,0,12,M,Hayesville,NC,28904,0
8176,7031,18117,20,17,5,8.0,N,N,0.0,0,0,,0,12,M,Forest city,NC,28043,0
8177,3297,25537,67,2,5,7.0,N,N,3.5,0,7,3.5,0,11,M,Jefferson,NC,28640,0
8178,7144,20375,23,17,5,10.0,N,N,0.0,3,1,,0,12,M,Forest City,NC,28043,0
8179,12190,5376,58,7,5,8.0,N,N,1.91,7,12,1.85,1,12,F,Hayesville,NC,28904,0
8180,3867,15405,16,10,2,7.0,N,N,3.9,0,0,3.75,0,11,F,Morganton,NC,28655,0
8181,8213,17820,17,19,5,6.0,N,N,3.6375,12,5,3.51667,0,12,M,Mars Hill,NC,28754,0
8182,2653,5984,8,1,5,6.0,N,Y,3.0,3,2,3.0,0,12,M,Ronda,NC,28670,0
8183,2422,27694,8,1,5,7.0,N,N,2.52857,2,2,1.29167,4,11,M,Elkin,NC,28621,0
8184,1092,3240,36,10,5,8.0,N,N,3.83333,1,2,3.75,0,12,F,Morganton,NC,28655,0
8185,3975,21861,18,1,5,6.0,N,N,3.68333,0,12,3.68333,0,12,F,Millers Creek,NC,28651,0
8186,13926,20573,69,2,9,6.0,N,N,3.83333,1,0,3.83333,0,11,M,West Jefferson,NC,28694,1
8187,7204,2583,27,22,5,6.0,N,N,2.97692,3,0,2.52857,0,12,M,Sugar Grove,NC,28679,0
8188,228,7139,35,17,2,11.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
8189,10502,4364,51,10,9,7.0,N,N,2.70833,12,0,2.28571,0,12,M,Connelly Springs,NC,28612,1
8190,1469,17232,73,21,5,8.0,N,N,2.08333,9,0,1.41667,2,11,M,Valdese,NC,28690,0
8191,5190,15664,5,14,5,8.0,N,N,4.0,0,6,4.0,0,11,F,Hamptonville,NC,27020,2
8192,14392,23656,17,19,5,6.0,N,N,3.54167,7,5,3.25833,0,12,F,Marshall,NC,28753,0
8193,2941,11558,11,1,5,7.0,N,N,2.31429,2,0,1.425,5,11,M,North Wilkesboro,NC,28659,0
8194,7421,12162,17,19,5,7.0,N,Y,2.25484,22,13,1.71579,4,11,F,,,,0
8195,11304,26013,76,15,5,8.0,N,Y,,7,0,,0,11,M,Fleetwood,NC,28626,0
8196,3264,16867,43,13,5,8.0,N,N,2.61111,1,2,2.35833,1,12,F,Almond,NC,28702,0
8197,15138,20882,7,9,5,8.0,N,N,1.04063,8,0,0.66667,8,12,M,Forest City,NC,28043,0
8198,13711,1684,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Jefferson,NC,28640,0
8199,17111,19303,36,10,2,6.0,N,N,3.41667,2,3,3.0,0,12,F,Morganton,NC,28655,0
8200,12616,19341,35,17,5,11.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
8201,8454,24454,15,1,9,6.0,N,N,3.00357,4,4,2.05833,1,11,F,North Wilkesboro,NC,28659,1
8202,11443,11694,60,21,5,9.0,N,N,3.46875,41,6,3.45,0,12,F,Connelly Springs,NC,28655,0
8203,952,26600,20,17,5,6.0,N,N,0.0,0,1,,0,12,F,Cliffside,NC,28024,0
8204,12413,26576,49,10,5,7.0,N,N,3.67857,5,4,3.46154,0,12,F,Valdese,NC,28690,0
8205,304,27008,12,17,2,9.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
8206,15126,16668,75,4,9,7.0,N,N,2.55833,2,0,2.55833,0,12,M,Burnsville,NC,28714,1
8207,1422,22000,51,10,1,7.0,N,N,3.16667,1,1,2.76923,0,12,M,Hickory,NC,28601,0
8208,17344,7557,35,17,2,12.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
8209,4610,10190,17,19,5,8.0,N,N,3.42609,1,0,3.26667,0,12,M,,,,N
8210,12464,4152,29,8,5,8.0,N,N,3.95,8,12,3.925,0,11,F,Laurel Springs,NC,28644,2
8211,13464,21615,49,10,5,7.0,N,N,3.46429,0,0,3.15385,0,11,F,Valdese,NC,28690,0
8212,8225,23099,31,16,5,8.0,N,N,3.44,0,0,3.025,0,11,M,Marshall,NC,28753,0
8213,13877,21305,17,19,5,7.0,N,N,3.42333,9,1,3.12778,0,11,M,Marshall,NC,28753,0
8214,14630,23378,20,17,5,8.0,N,N,0.0,1,1,,0,12,M,Forest City,NC,28043,0
8215,2655,26709,8,1,5,7.0,N,N,3.31667,2,7,3.31667,0,12,M,Ronda,NC,28670,0
8216,2926,15476,28,14,5,8.0,N,N,3.89286,3,2,3.89167,0,11,F,Ferguson,NC,28624,2
8217,14662,18572,40,21,9,9.0,N,N,3.73125,23,6,3.5,0,12,M,Morganton,NC,28655,1
8218,6284,15356,15,1,5,6.0,N,Y,0.16667,6,1,0.16667,5,12,M,Hays,NC,28635,0
8219,9891,22081,69,2,5,6.0,N,N,1.5,7,8,1.5,1,11,M,Todd,NC,28684,0
8220,688,26183,17,19,5,6.0,N,N,3.22917,13,2,2.99167,0,12,M,Mars Hill,NC,28754,0
8221,1024,13640,11,1,9,6.0,N,N,2.53571,8,2,2.00833,3,11,M,Wilkesboro,NC,28697,1
8222,16475,26300,68,14,7,9.0,N,N,3.0,29,0,3.0,0,12,M,Wilkesboro,NC,28697,2
8223,14837,23071,22,9,5,7.0,N,N,2.76923,0,0,2.76923,0,11,M,Ellenboro,NC,28040,0
8224,2152,5110,38,13,5,6.0,N,N,4.0,0,0,4.0,0,11,F,Robbinsville,NC,28771,0
8225,6951,6540,15,1,5,6.0,N,N,2.81071,1,2,1.66667,2,11,F,N. Wilkesboro,NC,28659,0
8226,11250,8819,12,17,2,10.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
8227,1193,8596,12,17,5,10.0,N,N,0.0,0,0,,0,12,M,Bostic,NC,28018,0
8228,1206,18220,55,10,2,7.0,N,N,2.52174,0,0,1.75,2,11,M,Morganton,NC,28655,0
8229,11148,24299,17,19,5,6.0,N,N,3.89333,5,0,3.82222,0,11,F,Marshall,NC,28753,0
8230,5107,25452,11,1,5,8.0,N,N,,8,10,,0,12,F,North Wilkesboro,NC,28659,0
8231,6555,2154,74,3,5,6.0,N,N,3.26,0,9,2.9,0,12,F,Bryson City,NC,28713,0
8232,7725,21316,49,10,5,7.0,N,N,3.74074,0,0,3.41667,0,11,M,Valdese,NC,28690,0
8233,10097,24622,51,10,5,7.0,N,Y,2.33333,0,0,1.91667,1,11,M,Hickory,NC,28601,0
8234,7183,21097,6,12,2,8.0,N,N,,0,0,,0,11,M,Spindale,NC,28160,0
8235,15639,29005,18,1,5,7.0,N,N,2.79643,1,5,1.75833,2,11,F,Millers Creek,NC,28651,0
8236,10875,26358,66,12,2,9.0,N,N,3.3,6,4,2.94,0,12,F,Forest City,NC,28043,0
8237,781,24047,22,9,5,8.0,N,N,2.54286,16,4,2.75455,3,12,F,Ellenboro,NC,28040,0
8238,14394,25128,53,9,9,8.0,N,N,2.88182,7,3,2.94167,2,12,F,Forest City,NC,28043,1
8239,11404,6677,75,4,9,6.0,N,N,3.69167,3,8,3.69167,0,12,F,Burnsville,NC,28714,1
8240,15249,24203,25,4,5,7.0,N,N,2.39167,13,10,2.39167,0,12,M,Burnsville,NC,28714,0
8241,8730,206,11,1,4,6.0,N,N,2.225,16,0,2.225,0,12,M,North Wilkesbor,NC,28659,0
8242,946,7547,70,6,5,8.0,N,N,3.5125,0,2,3.5125,0,11,F,Hayesville,NC,28904,0
8243,1705,6928,35,17,5,11.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
8244,10148,26560,35,17,5,12.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
8245,4951,8578,17,19,5,6.0,N,N,3.8,3,0,3.8,0,12,F,Hot Springs,NC,28743,0
8246,7736,20393,11,1,5,8.0,N,N,3.52222,7,1,3.52222,0,12,F,Boomer,NC,28606,0
8247,589,19067,76,15,5,8.0,N,N,,4,12,,0,11,M,Jefferson,NC,28640,0
8248,16924,12867,12,17,2,10.0,N,N,0.0,1,2,,0,12,M,Rutherfordton,NC,28139,0
8249,13869,28839,18,1,5,7.0,N,N,3.73571,5,3,3.55,0,11,F,Millers Creek,NC,28651,0
8250,8158,22797,15,1,5,6.0,N,N,1.38333,11,6,1.38333,2,12,F,North Wilkesboro,NC,28659,0
8251,8530,14257,16,10,5,6.0,N,N,3.5,0,0,3.0,0,11,F,Morganton,NC,28655,0
8252,16618,13507,67,2,5,7.0,N,N,3.58667,2,1,3.64444,0,12,M,West Jefferson,NC,28694,0
8253,516,16047,70,6,5,8.0,N,N,3.9625,1,0,3.9625,0,11,F,Warne,NC,28909,0
8254,3532,27977,36,10,5,6.0,N,N,3.33333,0,0,3.0,0,11,F,Morganton,NC,28655,0
8255,2513,14407,69,2,5,6.0,N,N,0.90909,6,11,0.42727,6,12,M,Fleetwood,NC,28626,0
8256,2987,17787,12,17,5,12.0,N,N,0.0,1,0,,0,12,M,Ellenboro,NC,28040,0
8257,286,22673,62,12,5,9.0,N,N,3.30833,3,5,3.025,0,12,M,Forest City,NC,28043,0
8258,5070,24120,43,13,5,8.0,N,N,3.76111,1,0,3.75,0,12,F,Robbinsville,NC,28771,0
8259,13892,26550,51,10,5,7.0,N,Y,3.33333,2,6,3.0,0,12,F,Hickory,NC,28601,0
8260,13181,15654,27,22,5,7.0,N,Y,1.63333,10,9,1.22857,3,12,M,Vilas,NC,28692,0
8261,4795,23728,28,14,5,8.0,N,N,3.73929,1,4,3.7,0,11,F,North Wilkesboro,NC,28659,2
8262,14757,23800,28,14,9,8.0,Y,N,3.66071,3,3,3.68333,0,11,F,Millers Creek,NC,28651,1
8263,14844,29148,24,12,5,9.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
8264,3897,25870,74,3,7,6.0,N,Y,1.54,4,0,1.54,0,11,M,Bryson City,NC,28713,0
8265,1637,23760,40,21,1,9.0,N,N,2.79375,14,14,2.54,0,12,M,Morganton,NC,28655,0
8266,7209,12674,43,13,6,7.0,N,N,3.52222,0,0,3.28333,0,12,F,Robbinsville,NC,28771,0
8267,9130,26906,35,17,9,12.0,N,N,0.0,2,0,,0,12,F,Bostic,NC,28018,1
8268,5339,25756,27,22,5,7.0,N,N,3.95676,4,3,3.89167,0,11,M,Sugar Grove,NC,28679,0
8269,14528,25401,51,10,5,6.0,N,N,3.79167,14,6,3.83333,0,11,M,Connelly Springs,NC,28612,0
8270,14270,21805,36,10,9,7.0,N,N,4.0,5,0,4.0,0,12,F,Morganton,NC,28655,1
8271,11366,22014,35,17,5,12.0,N,N,0.0,1,0,,0,12,M,Rutherfordton,NC,28139,0
8272,8042,15207,11,1,5,8.0,N,N,2.55,2,1,2.55,0,12,F,North Wilkesboro,NC,28659,0
8273,13426,27893,12,17,5,10.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
8274,15779,18696,58,7,4,7.0,N,N,0.44667,0,0,0.38571,7,12,M,Hayesville,NC,28904,0
8275,7760,26948,7,9,5,6.0,N,N,2.83333,0,0,2.83333,0,11,M,Rutherfordton,NC,28139,0
8276,5999,23969,11,1,9,6.0,N,N,2.9,7,0,2.25833,0,11,M,Boomer,NC,28606,1
8277,14832,5283,23,17,5,10.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
8278,9747,17759,13,23,5,9.0,N,N,,10,25,,0,12,F,Boone,NC,28607,0
8279,8715,21211,67,2,5,7.0,N,N,2.75,8,3,2.75,0,11,M,Warrensville,NC,28693,0
8280,15075,717,51,10,5,6.0,N,Y,3.25,3,2,2.91667,0,12,F,Hickory,NC,28601,0
8281,2456,12085,16,10,9,8.0,N,N,2.69444,2,0,2.16667,1,12,M,Morganton,NC,28655,1
8282,12904,19134,53,9,5,7.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
8283,14442,16895,36,10,5,7.0,N,N,3.58333,1,3,3.5,0,12,M,Morganton,NC,28655,0
8284,16312,20155,23,17,5,9.0,N,N,0.0,4,2,,0,12,F,Forest City,NC,28043,0
8285,8424,21,49,10,2,6.0,N,Y,2.86207,3,0,2.23077,0,12,M,Valdese,NC,28690,0
8286,8868,27078,8,1,5,6.0,N,Y,3.55714,2,10,3.25,0,11,F,Elkin,NC,28621,0
8287,3962,17655,12,17,5,10.0,N,N,0.0,2,0,,0,12,F,Bostic,NC,28018,0
8288,12987,3127,67,2,5,8.0,N,N,2.825,5,3,2.49,1,12,M,Glendale Springs,NC,28629,0
8289,1645,21943,16,10,5,6.0,N,N,2.09756,4,20,1.33333,2,12,M,Morganton,NC,28655,0
8290,4110,29181,62,12,5,9.0,N,N,3.17273,0,4,2.66,0,12,M,Forest City,NC,28043,0
8291,134,21763,2,14,2,8.0,N,N,3.24643,2,2,2.85833,0,11,M,North Wilkesboro,NC,28659,2
8292,8847,8965,49,10,1,7.0,N,N,3.67857,6,2,3.46154,0,12,F,Morganton ,NC,28655,0
8293,8899,15792,12,17,5,12.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
8294,8283,803,61,21,5,9.0,N,N,1.95882,44,5,1.95,4,12,M,Drexel,NC,28619,0
8295,7323,17222,13,23,5,9.0,N,N,,11,8,,0,12,M,Boone,NC,28607,0
8296,1838,23561,26,14,7,9.0,Y,N,0.21667,29,0,0.21667,5,12,F,North Wilkesboro,NC,28659,2
8297,5046,25249,9,5,5,6.0,N,N,3.79565,2,6,3.79091,0,12,F,Laurel Springs,NC,28644,0
8298,9260,13552,49,10,5,7.0,N,N,3.67857,0,0,3.38462,0,11,M,Valdese,NC,28690,0
8299,14801,15523,8,1,5,6.0,N,N,3.89643,0,16,3.78333,0,11,F,Elkin,NC,28621,0
8300,1285,26067,18,1,5,8.0,N,N,2.92222,3,4,2.92222,0,12,F,Millers Creek,NC,28651,0
8301,16644,8471,35,17,5,12.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
8302,11285,9295,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Lansing,NC,28643,0
8303,13839,10390,22,9,5,6.0,N,N,2.15385,0,0,2.15385,3,11,M,Forest City,NC,28043,0
8304,16449,23891,28,14,5,8.0,N,N,3.86071,2,1,3.86667,0,11,F,Millers Creek,NC,28651,2
8305,1005,14830,74,3,5,6.0,N,N,3.6625,0,0,3.6625,0,11,F,Bryson City,NC,28713,0
8306,7996,22703,34,21,5,8.0,N,N,3.94444,0,0,3.875,0,11,F,Morganton,NC,28655,0
8307,155,13555,53,9,9,8.0,N,N,0.0,0,0,,0,12,F,Henrietta,NC,28076,1
